country,date,excess_per_million_weekly,excess_per_million_monthly,excess_per_100k_daily_owid,excess_per_100k_daily_economist
GB,2020-02-05,NA,NA,-0.21759355734401142,-0.168504832657985
GB,2020-02-06,NA,NA,-0.21759355734401142,-0.168504832657985
GB,2020-02-07,NA,NA,-0.21759355734401142,-0.168504832657985
GB,2020-02-08,NA,NA,-0.21759355734401142,-0.168504832657985
GB,2020-02-09,-15.2315490140808,NA,-0.21759355734401142,-0.168504832657985
GB,2020-02-10,NA,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-11,NA,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-12,NA,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-13,NA,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-14,NA,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-15,NA,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-16,-12.4693737958184,NA,-0.1781339113688343,-0.135621794345339
GB,2020-02-17,NA,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-18,NA,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-19,NA,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-20,NA,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-21,NA,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-22,NA,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-23,-13.4135568322096,NA,-0.19162224046013715,-0.146862068588091
GB,2020-02-24,NA,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-02-25,NA,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-02-26,NA,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-02-27,NA,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-02-28,NA,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-02-29,NA,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-03-01,-6.01550155017554,NA,-0.08593573643107914,-0.0705479782766495
GB,2020-03-02,NA,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-03,NA,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-04,NA,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-05,NA,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-06,NA,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-07,NA,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-08,-10.5164983230342,NA,-0.15023569032906,-0.134847932174631
GB,2020-03-09,NA,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-10,NA,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-11,NA,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-12,NA,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-13,NA,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-14,NA,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-15,-3.09791732281768,NA,-0.04425596175453828,-0.0288682036001111
GB,2020-03-16,NA,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-17,NA,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-18,NA,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-19,NA,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-20,NA,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-21,NA,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-22,0.637763386382247,NA,0.009110905519746387,0.0244986636741779
GB,2020-03-23,NA,NA,0.18739142916131285,0.202779187315739
GB,2020-03-24,NA,NA,0.18739142916131285,0.202779187315739
GB,2020-03-25,NA,NA,0.18739142916131285,0.202779187315739
GB,2020-03-26,NA,NA,0.18739142916131285,0.202779187315739
GB,2020-03-27,NA,NA,0.18739142916131285,0.202779187315739
GB,2020-03-28,NA,NA,0.18739142916131285,0.202779187315739
GB,2020-03-29,13.1174000412919,NA,0.18739142916131285,0.202779187315739
GB,2020-03-30,NA,NA,1.4284852624442828,1.44387302059871
GB,2020-03-31,NA,NA,1.4284852624442828,1.44387302059871
GB,2020-04-01,NA,NA,1.4284852624442828,1.44387302059871
GB,2020-04-02,NA,NA,1.4284852624442828,1.44387302059871
GB,2020-04-03,NA,NA,1.4284852624442828,1.44387302059871
GB,2020-04-04,NA,NA,1.4284852624442828,1.44387302059871
GB,2020-04-05,99.9939683710998,NA,1.4284852624442828,1.44387302059871
GB,2020-04-06,NA,NA,1.873851457781957,1.88923921593638
GB,2020-04-07,NA,NA,1.873851457781957,1.88923921593638
GB,2020-04-08,NA,NA,1.873851457781957,1.88923921593638
GB,2020-04-09,NA,NA,1.873851457781957,1.88923921593638
GB,2020-04-10,NA,NA,1.873851457781957,1.88923921593638
GB,2020-04-11,NA,NA,1.873851457781957,1.88923921593638
GB,2020-04-12,131.169602044737,NA,1.873851457781957,1.88923921593638
GB,2020-04-13,NA,NA,2.6761557033897856,2.6915434615442
GB,2020-04-14,NA,NA,2.6761557033897856,2.6915434615442
GB,2020-04-15,NA,NA,2.6761557033897856,2.6915434615442
GB,2020-04-16,NA,NA,2.6761557033897856,2.6915434615442
GB,2020-04-17,NA,NA,2.6761557033897856,2.6915434615442
GB,2020-04-18,NA,NA,2.6761557033897856,2.6915434615442
GB,2020-04-19,187.330899237285,NA,2.6761557033897856,2.6915434615442
GB,2020-04-20,NA,NA,2.5960216240368,2.61140938219121
GB,2020-04-21,NA,NA,2.5960216240368,2.61140938219121
GB,2020-04-22,NA,NA,2.5960216240368,2.61140938219121
GB,2020-04-23,NA,NA,2.5960216240368,2.61140938219121
GB,2020-04-24,NA,NA,2.5960216240368,2.61140938219121
GB,2020-04-25,NA,NA,2.5960216240368,2.61140938219121
GB,2020-04-26,181.721513682576,NA,2.5960216240368,2.61140938219121
GB,2020-04-27,NA,NA,1.8183063510270858,1.83369410918152
GB,2020-04-28,NA,NA,1.8183063510270858,1.83369410918152
GB,2020-04-29,NA,NA,1.8183063510270858,1.83369410918152
GB,2020-04-30,NA,NA,1.8183063510270858,1.83369410918152
GB,2020-05-01,NA,NA,1.8183063510270858,1.83369410918152
GB,2020-05-02,NA,NA,1.8183063510270858,1.83369410918152
GB,2020-05-03,127.281444571896,NA,1.8183063510270858,1.83369410918152
GB,2020-05-04,NA,NA,0.7283907155407358,0.743778473695167
GB,2020-05-05,NA,NA,0.7283907155407358,0.743778473695167
GB,2020-05-06,NA,NA,0.7283907155407358,0.743778473695167
GB,2020-05-07,NA,NA,0.7283907155407358,0.743778473695167
GB,2020-05-08,NA,NA,0.7283907155407358,0.743778473695167
GB,2020-05-09,NA,NA,0.7283907155407358,0.743778473695167
GB,2020-05-10,50.9873500878515,NA,0.7283907155407358,0.743778473695167
GB,2020-05-11,NA,NA,1.000712539834397,1.01610029798883
GB,2020-05-12,NA,NA,1.000712539834397,1.01610029798883
GB,2020-05-13,NA,NA,1.000712539834397,1.01610029798883
GB,2020-05-14,NA,NA,1.000712539834397,1.01610029798883
GB,2020-05-15,NA,NA,1.000712539834397,1.01610029798883
GB,2020-05-16,NA,NA,1.000712539834397,1.01610029798883
GB,2020-05-17,70.0498777884078,NA,1.000712539834397,1.01610029798883
GB,2020-05-18,NA,NA,0.5229659768334429,0.538353734987872
GB,2020-05-19,NA,NA,0.5229659768334429,0.538353734987872
GB,2020-05-20,NA,NA,0.5229659768334429,0.538353734987872
GB,2020-05-21,NA,NA,0.5229659768334429,0.538353734987872
GB,2020-05-22,NA,NA,0.5229659768334429,0.538353734987872
GB,2020-05-23,NA,NA,0.5229659768334429,0.538353734987872
GB,2020-05-24,36.607618378341,NA,0.5229659768334429,0.538353734987872
GB,2020-05-25,NA,NA,0.36789208150424285,0.383279839658669
GB,2020-05-26,NA,NA,0.36789208150424285,0.383279839658669
GB,2020-05-27,NA,NA,0.36789208150424285,0.383279839658669
GB,2020-05-28,NA,NA,0.36789208150424285,0.383279839658669
GB,2020-05-29,NA,NA,0.36789208150424285,0.383279839658669
GB,2020-05-30,NA,NA,0.36789208150424285,0.383279839658669
GB,2020-05-31,25.752445705297,NA,0.36789208150424285,0.383279839658669
GB,2020-06-01,NA,NA,NA,0.16587478380817
GM,2020-01-01,NA,NA,NA,0.0198665779999997
GM,2020-01-02,NA,NA,NA,0.0198665779999997
GM,2020-01-03,NA,NA,NA,0.0198665779999997
GM,2020-01-04,NA,NA,NA,0.0198665779999997
GM,2020-01-05,NA,NA,NA,0.0198665779999997
GM,2020-01-06,NA,NA,NA,0.0198665779999997
GM,2020-01-07,NA,NA,NA,0.0198665779999997
GM,2020-01-08,NA,NA,NA,0.0198665779999997
GM,2020-01-09,NA,NA,NA,0.0198665779999997
GM,2020-01-10,NA,NA,NA,0.0198665779999997
GM,2020-01-11,NA,NA,NA,0.0198665779999997
GM,2020-01-12,NA,NA,NA,0.0198665779999997
GM,2020-01-13,NA,NA,NA,0.0198665779999997
GM,2020-01-14,NA,NA,NA,0.0198665779999997
GM,2020-01-15,NA,NA,NA,0.0198665779999997
GM,2020-01-16,NA,NA,NA,0.0198665779999997
GM,2020-01-17,NA,NA,NA,0.0198665779999997
GM,2020-01-18,NA,NA,NA,0.0198665779999997
GM,2020-01-19,NA,NA,NA,0.0198665779999997
GM,2020-01-20,NA,NA,NA,0.0179721029999997
GM,2020-01-21,NA,NA,NA,0.0179721029999997
GM,2020-01-22,NA,NA,NA,0.0179721029999997
GM,2020-01-23,NA,NA,NA,0.0179721029999997
GM,2020-01-24,NA,NA,NA,0.0179721029999997
GM,2020-01-25,NA,NA,NA,0.0179721029999997
GM,2020-01-26,NA,NA,NA,0.0179721029999997
GM,2020-01-27,NA,NA,NA,0.0198665779999997
GM,2020-01-28,NA,NA,NA,0.0198665779999997
GM,2020-01-29,NA,NA,NA,0.0198665779999997
GM,2020-01-30,NA,NA,NA,0.0198665779999997
GM,2020-01-31,NA,NA,NA,0.0198665779999997
GM,2020-02-01,NA,NA,NA,0.0198665779999997
GM,2020-02-02,NA,NA,NA,0.0198665779999997
GM,2020-02-03,NA,NA,NA,0.0198665779999997
GM,2020-02-04,NA,NA,NA,0.0198665779999997
GM,2020-02-05,NA,NA,NA,0.0198665779999997
GM,2020-02-06,NA,NA,NA,0.0198665779999997
GM,2020-02-07,NA,NA,NA,0.0198665779999997
GM,2020-02-08,NA,NA,NA,0.0198665779999997
GM,2020-02-09,NA,NA,NA,0.0198665779999997
GM,2020-02-10,NA,NA,NA,0.0154080849999997
GM,2020-02-11,NA,NA,NA,0.0154080849999997
GM,2020-02-12,NA,NA,NA,0.0154080849999997
GM,2020-02-13,NA,NA,NA,0.0154080849999997
GM,2020-02-14,NA,NA,NA,0.0154080849999997
GM,2020-02-15,NA,NA,NA,0.0154080849999997
GM,2020-02-16,NA,NA,NA,0.0154080849999997
GM,2020-02-17,NA,NA,NA,0.0179686609999997
GM,2020-02-18,NA,NA,NA,0.0179686609999997
GM,2020-02-19,NA,NA,NA,0.0179686609999997
GM,2020-02-20,NA,NA,NA,0.0179686609999997
GM,2020-02-21,NA,NA,NA,0.0179686609999997
GM,2020-02-22,NA,NA,NA,0.0179686609999997
GM,2020-02-23,NA,NA,NA,0.0179686609999997
GM,2020-02-24,NA,NA,NA,-0.0156411250000002
GM,2020-02-25,NA,NA,NA,-0.0156411250000002
GM,2020-02-26,NA,NA,NA,-0.0156411250000002
GM,2020-02-27,NA,NA,NA,-0.0156411250000002
GM,2020-02-28,NA,NA,NA,-0.0156411250000002
GM,2020-02-29,NA,NA,NA,-0.0156411250000002
GM,2020-03-01,NA,NA,NA,-0.0156411250000002
GM,2020-03-02,NA,NA,NA,-0.00273758100000028
GM,2020-03-03,NA,NA,NA,-0.00273758100000028
GM,2020-03-04,NA,NA,NA,-0.00273758100000028
GM,2020-03-05,NA,NA,NA,-0.00273758100000028
GM,2020-03-06,NA,NA,NA,-0.00273758100000028
GM,2020-03-07,NA,NA,NA,-0.00273758100000028
GM,2020-03-08,NA,NA,NA,-0.00273758100000028
GM,2020-03-09,NA,NA,NA,-0.0478686320000004
GM,2020-03-10,NA,NA,NA,-0.0478686320000004
GM,2020-03-11,NA,NA,NA,-0.0478686320000004
GM,2020-03-12,NA,NA,NA,-0.0478686320000004
GM,2020-03-13,NA,NA,NA,-0.0478686320000004
GM,2020-03-14,NA,NA,NA,-0.0478686320000004
GM,2020-03-15,NA,NA,NA,-0.0478686320000004
GM,2020-03-16,NA,NA,NA,-0.0607087980000004
GM,2020-03-17,NA,NA,NA,-0.0607087980000004
GM,2020-03-18,NA,NA,NA,-0.0607087980000004
GM,2020-03-19,NA,NA,NA,-0.0607087980000004
GM,2020-03-20,NA,NA,NA,-0.0607087980000004
GM,2020-03-21,NA,NA,NA,-0.0607087980000004
GM,2020-03-22,NA,NA,NA,-0.0607087980000004
GM,2020-03-23,NA,NA,NA,-0.0752823510000001
GM,2020-03-24,NA,NA,NA,-0.0752823510000001
GM,2020-03-25,NA,NA,NA,-0.0752823510000001
GM,2020-03-26,NA,NA,NA,-0.0752823510000001
GM,2020-03-27,NA,NA,NA,-0.0752823510000001
GM,2020-03-28,NA,NA,NA,-0.0752823510000001
GM,2020-03-29,NA,NA,NA,-0.0752823510000001
GM,2020-03-30,NA,NA,NA,-0.0783695490000001
GM,2020-03-31,NA,NA,NA,-0.0783695490000001
GM,2020-04-01,NA,NA,NA,-0.0783695490000001
GM,2020-04-02,NA,NA,NA,-0.0783695490000001
GM,2020-04-03,NA,NA,NA,-0.0783695490000001
GM,2020-04-04,NA,NA,NA,-0.0783695490000001
GM,2020-04-05,NA,NA,NA,-0.0783695490000001
GM,2020-04-06,NA,NA,NA,-0.0735943980000003
GM,2020-04-07,NA,NA,NA,-0.0735943980000003
GM,2020-04-08,NA,NA,NA,-0.0735943980000003
GM,2020-04-09,NA,NA,NA,-0.0735943980000003
GM,2020-04-10,NA,NA,NA,-0.0735943980000003
GM,2020-04-11,NA,NA,NA,-0.0735943980000003
GM,2020-04-12,NA,NA,NA,-0.0735943980000003
GM,2020-04-13,NA,NA,NA,-0.0227817380000003
GM,2020-04-14,NA,NA,NA,-0.0227817380000003
GM,2020-04-15,NA,NA,NA,-0.0227817380000003
GM,2020-04-16,NA,NA,NA,-0.0227817380000003
GM,2020-04-17,NA,NA,NA,-0.0227817380000003
GM,2020-04-18,NA,NA,NA,-0.0227817380000003
GM,2020-04-19,NA,NA,NA,-0.0227817380000003
GM,2020-04-20,NA,NA,NA,-0.0226031830000003
GM,2020-04-21,NA,NA,NA,-0.0226031830000003
GM,2020-04-22,NA,NA,NA,-0.0226031830000003
GM,2020-04-23,NA,NA,NA,-0.0226031830000003
GM,2020-04-24,NA,NA,NA,-0.0226031830000003
GM,2020-04-25,NA,NA,NA,-0.0226031830000003
GM,2020-04-26,NA,NA,NA,-0.0226031830000003
GM,2020-04-27,NA,NA,NA,-0.0201060430000003
GM,2020-04-28,NA,NA,NA,-0.0201060430000003
GM,2020-04-29,NA,NA,NA,-0.0201060430000003
GM,2020-04-30,NA,NA,NA,-0.0201060430000003
GM,2020-05-01,NA,NA,NA,-0.0201060430000003
GM,2020-05-02,NA,NA,NA,-0.0201060430000003
GM,2020-05-03,NA,NA,NA,-0.0201060430000003
GM,2020-05-04,NA,NA,NA,-0.0257391760000002
GM,2020-05-05,NA,NA,NA,-0.0257391760000002
GM,2020-05-06,NA,NA,NA,-0.0257391760000002
GM,2020-05-07,NA,NA,NA,-0.0257391760000002
GM,2020-05-08,NA,NA,NA,-0.0257391760000002
GM,2020-05-09,NA,NA,NA,-0.0257391760000002
GM,2020-05-10,NA,NA,NA,-0.0257391760000002
GM,2020-05-11,NA,NA,NA,-0.0227868200000003
GM,2020-05-12,NA,NA,NA,-0.0227868200000003
GM,2020-05-13,NA,NA,NA,-0.0227868200000003
GM,2020-05-14,NA,NA,NA,-0.0227868200000003
GM,2020-05-15,NA,NA,NA,-0.0227868200000003
GM,2020-05-16,NA,NA,NA,-0.0227868200000003
GM,2020-05-17,NA,NA,NA,-0.0227868200000003
GM,2020-05-18,NA,NA,NA,-0.0169554490000003
GM,2020-05-19,NA,NA,NA,-0.0169554490000003
GM,2020-05-20,NA,NA,NA,-0.0169554490000003
GM,2020-05-21,NA,NA,NA,-0.0169554490000003
GM,2020-05-22,NA,NA,NA,-0.0169554490000003
GM,2020-05-23,NA,NA,NA,-0.0169554490000003
GM,2020-05-24,NA,NA,NA,-0.0169554490000003
GM,2020-05-25,NA,NA,NA,0.167986733999999
GM,2020-05-26,NA,NA,NA,0.167986733999999
GM,2020-05-27,NA,NA,NA,0.167986733999999
GM,2020-05-28,NA,NA,NA,0.167986733999999
GM,2020-05-29,NA,NA,NA,0.167986733999999
GM,2020-05-30,NA,NA,NA,0.167986733999999
GM,2020-05-31,NA,NA,NA,0.167986733999999
GM,2020-06-01,NA,NA,NA,-0.0188767610000004
GN,2020-01-01,NA,NA,NA,0.0115621259999998
GN,2020-01-02,NA,NA,NA,0.0115621259999998
GN,2020-01-03,NA,NA,NA,0.0115621259999998
GN,2020-01-04,NA,NA,NA,0.0115621259999998
GN,2020-01-05,NA,NA,NA,0.0115621259999998
GN,2020-01-06,NA,NA,NA,0.0115621259999998
GN,2020-01-07,NA,NA,NA,0.0115621259999998
GN,2020-01-08,NA,NA,NA,0.0115621259999998
GN,2020-01-09,NA,NA,NA,0.0115621259999998
GN,2020-01-10,NA,NA,NA,0.0115621259999998
GN,2020-01-11,NA,NA,NA,0.0115621259999998
GN,2020-01-12,NA,NA,NA,0.0115621259999998
GN,2020-01-13,NA,NA,NA,0.0115621259999998
GN,2020-01-14,NA,NA,NA,0.0115621259999998
GN,2020-01-15,NA,NA,NA,0.0115621259999998
GN,2020-01-16,NA,NA,NA,0.0115621259999998
GN,2020-01-17,NA,NA,NA,0.0115621259999998
GN,2020-01-18,NA,NA,NA,0.0115621259999998
GN,2020-01-19,NA,NA,NA,0.0115621259999998
GN,2020-01-20,NA,NA,NA,0.00966765099999975
GN,2020-01-21,NA,NA,NA,0.00966765099999975
GN,2020-01-22,NA,NA,NA,0.00966765099999975
GN,2020-01-23,NA,NA,NA,0.00966765099999975
GN,2020-01-24,NA,NA,NA,0.00966765099999975
GN,2020-01-25,NA,NA,NA,0.00966765099999975
GN,2020-01-26,NA,NA,NA,0.00966765099999975
GN,2020-01-27,NA,NA,NA,0.0115621259999998
GN,2020-01-28,NA,NA,NA,0.0115621259999998
GN,2020-01-29,NA,NA,NA,0.0115621259999998
GN,2020-01-30,NA,NA,NA,0.0115621259999998
GN,2020-01-31,NA,NA,NA,0.0115621259999998
GN,2020-02-01,NA,NA,NA,0.0115621259999998
GN,2020-02-02,NA,NA,NA,0.0115621259999998
GN,2020-02-03,NA,NA,NA,0.0115580439999998
GN,2020-02-04,NA,NA,NA,0.0115580439999998
GN,2020-02-05,NA,NA,NA,0.0115580439999998
GN,2020-02-06,NA,NA,NA,0.0115580439999998
GN,2020-02-07,NA,NA,NA,0.0115580439999998
GN,2020-02-08,NA,NA,NA,0.0115580439999998
GN,2020-02-09,NA,NA,NA,0.0115580439999998
GN,2020-02-10,NA,NA,NA,0.00730575299999975
GN,2020-02-11,NA,NA,NA,0.00730575299999975
GN,2020-02-12,NA,NA,NA,0.00730575299999975
GN,2020-02-13,NA,NA,NA,0.00730575299999975
GN,2020-02-14,NA,NA,NA,0.00730575299999975
GN,2020-02-15,NA,NA,NA,0.00730575299999975
GN,2020-02-16,NA,NA,NA,0.00730575299999975
GN,2020-02-17,NA,NA,NA,0.00986632899999975
GN,2020-02-18,NA,NA,NA,0.00986632899999975
GN,2020-02-19,NA,NA,NA,0.00986632899999975
GN,2020-02-20,NA,NA,NA,0.00986632899999975
GN,2020-02-21,NA,NA,NA,0.00986632899999975
GN,2020-02-22,NA,NA,NA,0.00986632899999975
GN,2020-02-23,NA,NA,NA,0.00986632899999975
GN,2020-02-24,NA,NA,NA,0.00426752699999975
GN,2020-02-25,NA,NA,NA,0.00426752699999975
GN,2020-02-26,NA,NA,NA,0.00426752699999975
GN,2020-02-27,NA,NA,NA,0.00426752699999975
GN,2020-02-28,NA,NA,NA,0.00426752699999975
GN,2020-02-29,NA,NA,NA,0.00426752699999975
GN,2020-03-01,NA,NA,NA,0.00426752699999975
GN,2020-03-02,NA,NA,NA,0.0196426809999997
GN,2020-03-03,NA,NA,NA,0.0196426809999997
GN,2020-03-04,NA,NA,NA,0.0196426809999997
GN,2020-03-05,NA,NA,NA,0.0196426809999997
GN,2020-03-06,NA,NA,NA,0.0196426809999997
GN,2020-03-07,NA,NA,NA,0.0196426809999997
GN,2020-03-08,NA,NA,NA,0.0196426809999997
GN,2020-03-09,NA,NA,NA,-0.0320062840000003
GN,2020-03-10,NA,NA,NA,-0.0320062840000003
GN,2020-03-11,NA,NA,NA,-0.0320062840000003
GN,2020-03-12,NA,NA,NA,-0.0320062840000003
GN,2020-03-13,NA,NA,NA,-0.0320062840000003
GN,2020-03-14,NA,NA,NA,-0.0320062840000003
GN,2020-03-15,NA,NA,NA,-0.0320062840000003
GN,2020-03-16,NA,NA,NA,-0.0230898070000003
GN,2020-03-17,NA,NA,NA,-0.0230898070000003
GN,2020-03-18,NA,NA,NA,-0.0230898070000003
GN,2020-03-19,NA,NA,NA,-0.0230898070000003
GN,2020-03-20,NA,NA,NA,-0.0230898070000003
GN,2020-03-21,NA,NA,NA,-0.0230898070000003
GN,2020-03-22,NA,NA,NA,-0.0230898070000003
GN,2020-03-23,NA,NA,NA,-0.0431431480000003
GN,2020-03-24,NA,NA,NA,-0.0431431480000003
GN,2020-03-25,NA,NA,NA,-0.0431431480000003
GN,2020-03-26,NA,NA,NA,-0.0431431480000003
GN,2020-03-27,NA,NA,NA,-0.0431431480000003
GN,2020-03-28,NA,NA,NA,-0.0431431480000003
GN,2020-03-29,NA,NA,NA,-0.0431431480000003
GN,2020-03-30,NA,NA,NA,-0.0450706220000003
GN,2020-03-31,NA,NA,NA,-0.0450706220000003
GN,2020-04-01,NA,NA,NA,-0.0450706220000003
GN,2020-04-02,NA,NA,NA,-0.0450706220000003
GN,2020-04-03,NA,NA,NA,-0.0450706220000003
GN,2020-04-04,NA,NA,NA,-0.0450706220000003
GN,2020-04-05,NA,NA,NA,-0.0450706220000003
GN,2020-04-06,NA,NA,NA,-0.0406616170000004
GN,2020-04-07,NA,NA,NA,-0.0406616170000004
GN,2020-04-08,NA,NA,NA,-0.0406616170000004
GN,2020-04-09,NA,NA,NA,-0.0406616170000004
GN,2020-04-10,NA,NA,NA,-0.0406616170000004
GN,2020-04-11,NA,NA,NA,-0.0406616170000004
GN,2020-04-12,NA,NA,NA,-0.0406616170000004
GN,2020-04-13,NA,NA,NA,0.0201023629999996
GN,2020-04-14,NA,NA,NA,0.0201023629999996
GN,2020-04-15,NA,NA,NA,0.0201023629999996
GN,2020-04-16,NA,NA,NA,0.0201023629999996
GN,2020-04-17,NA,NA,NA,0.0201023629999996
GN,2020-04-18,NA,NA,NA,0.0201023629999996
GN,2020-04-19,NA,NA,NA,0.0201023629999996
GN,2020-04-20,NA,NA,NA,0.0188402219999995
GN,2020-04-21,NA,NA,NA,0.0188402219999995
GN,2020-04-22,NA,NA,NA,0.0188402219999995
GN,2020-04-23,NA,NA,NA,0.0188402219999995
GN,2020-04-24,NA,NA,NA,0.0188402219999995
GN,2020-04-25,NA,NA,NA,0.0188402219999995
GN,2020-04-26,NA,NA,NA,0.0188402219999995
GN,2020-04-27,NA,NA,NA,0.0220251739999996
GN,2020-04-28,NA,NA,NA,0.0220251739999996
GN,2020-04-29,NA,NA,NA,0.0220251739999996
GN,2020-04-30,NA,NA,NA,0.0220251739999996
GN,2020-05-01,NA,NA,NA,0.0220251739999996
GN,2020-05-02,NA,NA,NA,0.0220251739999996
GN,2020-05-03,NA,NA,NA,0.0220251739999996
GN,2020-05-04,NA,NA,NA,0.0119513569999996
GN,2020-05-05,NA,NA,NA,0.0119513569999996
GN,2020-05-06,NA,NA,NA,0.0119513569999996
GN,2020-05-07,NA,NA,NA,0.0119513569999996
GN,2020-05-08,NA,NA,NA,0.0119513569999996
GN,2020-05-09,NA,NA,NA,0.0119513569999996
GN,2020-05-10,NA,NA,NA,0.0119513569999996
GN,2020-05-11,NA,NA,NA,0.0149037129999996
GN,2020-05-12,NA,NA,NA,0.0149037129999996
GN,2020-05-13,NA,NA,NA,0.0149037129999996
GN,2020-05-14,NA,NA,NA,0.0149037129999996
GN,2020-05-15,NA,NA,NA,0.0149037129999996
GN,2020-05-16,NA,NA,NA,0.0149037129999996
GN,2020-05-17,NA,NA,NA,0.0149037129999996
GN,2020-05-18,NA,NA,NA,0.0133011029999995
GN,2020-05-19,NA,NA,NA,0.0133011029999995
GN,2020-05-20,NA,NA,NA,0.0133011029999995
GN,2020-05-21,NA,NA,NA,0.0133011029999995
GN,2020-05-22,NA,NA,NA,0.0133011029999995
GN,2020-05-23,NA,NA,NA,0.0133011029999995
GN,2020-05-24,NA,NA,NA,0.0133011029999995
GN,2020-05-25,NA,NA,NA,0.198243285999999
GN,2020-05-26,NA,NA,NA,0.198243285999999
GN,2020-05-27,NA,NA,NA,0.198243285999999
GN,2020-05-28,NA,NA,NA,0.198243285999999
GN,2020-05-29,NA,NA,NA,0.198243285999999
GN,2020-05-30,NA,NA,NA,0.198243285999999
GN,2020-05-31,NA,NA,NA,0.198243285999999
GN,2020-06-01,NA,NA,NA,0.00902286299999957
GW,2020-01-01,NA,NA,NA,0.0277781569999997
GW,2020-01-02,NA,NA,NA,0.0277781569999997
GW,2020-01-03,NA,NA,NA,0.0277781569999997
GW,2020-01-04,NA,NA,NA,0.0277781569999997
GW,2020-01-05,NA,NA,NA,0.0277781569999997
GW,2020-01-06,NA,NA,NA,0.0277781569999997
GW,2020-01-07,NA,NA,NA,0.0277781569999997
GW,2020-01-08,NA,NA,NA,0.0277781569999997
GW,2020-01-09,NA,NA,NA,0.0277781569999997
GW,2020-01-10,NA,NA,NA,0.0277781569999997
GW,2020-01-11,NA,NA,NA,0.0277781569999997
GW,2020-01-12,NA,NA,NA,0.0277781569999997
GW,2020-01-13,NA,NA,NA,0.0277781569999997
GW,2020-01-14,NA,NA,NA,0.0277781569999997
GW,2020-01-15,NA,NA,NA,0.0277781569999997
GW,2020-01-16,NA,NA,NA,0.0277781569999997
GW,2020-01-17,NA,NA,NA,0.0277781569999997
GW,2020-01-18,NA,NA,NA,0.0277781569999997
GW,2020-01-19,NA,NA,NA,0.0277781569999997
GW,2020-01-20,NA,NA,NA,0.0259056579999997
GW,2020-01-21,NA,NA,NA,0.0259056579999997
GW,2020-01-22,NA,NA,NA,0.0259056579999997
GW,2020-01-23,NA,NA,NA,0.0259056579999997
GW,2020-01-24,NA,NA,NA,0.0259056579999997
GW,2020-01-25,NA,NA,NA,0.0259056579999997
GW,2020-01-26,NA,NA,NA,0.0259056579999997
GW,2020-01-27,NA,NA,NA,0.0290507429999997
GW,2020-01-28,NA,NA,NA,0.0290507429999997
GW,2020-01-29,NA,NA,NA,0.0290507429999997
GW,2020-01-30,NA,NA,NA,0.0290507429999997
GW,2020-01-31,NA,NA,NA,0.0290507429999997
GW,2020-02-01,NA,NA,NA,0.0290507429999997
GW,2020-02-02,NA,NA,NA,0.0290507429999997
GW,2020-02-03,NA,NA,NA,0.0277781569999997
GW,2020-02-04,NA,NA,NA,0.0277781569999997
GW,2020-02-05,NA,NA,NA,0.0277781569999997
GW,2020-02-06,NA,NA,NA,0.0277781569999997
GW,2020-02-07,NA,NA,NA,0.0277781569999997
GW,2020-02-08,NA,NA,NA,0.0277781569999997
GW,2020-02-09,NA,NA,NA,0.0277781569999997
GW,2020-02-10,NA,NA,NA,0.0123644039999998
GW,2020-02-11,NA,NA,NA,0.0123644039999998
GW,2020-02-12,NA,NA,NA,0.0123644039999998
